date,decision_date,trial_id,r_method,r_method_gross,cost_return,r_null_a,r_null_b,r_null_c,r_active_vs_a,r_active_vs_b,r_active_vs_c,turnover,f,g,f_tilde,gate_binding
2022-10-31,2022-09-30,VCFC_option_a_vt_L21_C6_g0p5_mkt_vol,0.030931466665191174,0.030956678398839227,2.5211733648053403e-05,0.06027742570833267,0.07713329106806736,0.054918824806159824,-0.0293459590431415,-0.04620182440287619,-0.02398735814096865,0.050423467296106805,0.7775521514215326,0.5,0.3887760757107663,True
2022-11-30,2022-10-31,VCFC_option_a_vt_L21_C6_g0p5_mkt_vol,0.020577658669948023,0.02059951183605692,2.1853166108896477e-05,0.038003370033015425,0.05371437666554614,0.033917855641739554,-0.017425711363067403,-0.033136717995598114,-0.013340196971791531,0.04370633221779295,0.6901394869859467,0.5,0.34506974349297337,True
2022-12-30,2022-11-30,VCFC_option_a_vt_L21_C6_g0p5_mkt_vol,-0.01941304775851565,-0.019408484110677117,4.56364783853251e-06,-0.04245167475121879,-0.0649399250497098,-0.04203555868820332,0.02303862699270314,0.04552687729119415,0.022622510929687673,0.00912729567706502,0.6718848956318167,0.5,0.3359424478159084,True
2023-01-31,2022-12-30,VCFC_option_a_vt_L21_C6_g0p5_mkt_vol,0.03878258609774674,0.038864614873838785,8.202877609204583e-05,0.07472278579366805,0.07488684334585213,0.08146583582694766,-0.035940199695921306,-0.03610425724810539,-0.04268324972920092,0.16405755218409168,1.0,0.5,0.5,True
2023-02-28,2023-01-31,VCFC_option_a_vt_L21_C6_g0p5_mkt_vol,-0.007973310833014923,-0.007973310833014923,0.0,-0.019404335902135483,-0.019404335902135483,-0.022293759248678293,0.01143102506912056,0.01143102506912056,0.01432044841566337,0.0,1.0,0.5,0.5,True
2023-03-31,2023-02-28,VCFC_option_a_vt_L21_C6_g0p5_mkt_vol,0.0218792558793046,0.0218792558793046,0.0,0.03976725085646346,0.03976725085646346,0.024362600966729507,-0.017887994977158858,-0.017887994977158858,-0.0024833450874249055,0.0,1.0,0.5,0.5,True
2023-04-28,2023-03-31,VCFC_option_a_vt_L21_C6_g0p5_mkt_vol,0.006492039081659611,0.006492039081659611,0.0,0.009353761606251308,0.009353761606251308,0.0025753932952817782,-0.002861722524591697,-0.002861722524591697,0.0039166457863778325,0.0,1.0,0.5,0.5,True
2023-05-31,2023-04-28,VCFC_option_a_vt_L21_C6_g0p5_mkt_vol,0.010572282068037564,0.010572282068037564,0.0,0.01739296782035915,0.01739296782035915,-0.015417009573994061,-0.006820685752321587,-0.006820685752321587,0.025989291642031627,0.0,1.0,0.5,0.5,True
2023-06-30,2023-05-31,VCFC_option_a_vt_L21_C6_g0p5_mkt_vol,0.035552937693911844,0.035552937693911844,0.0,0.06649977564856473,0.06649977564856473,0.055430945263364284,-0.030946837954652882,-0.030946837954652882,-0.01987800756945244,0.0,1.0,0.5,0.5,True
2023-07-31,2023-06-30,VCFC_option_a_vt_L21_C6_g0p5_mkt_vol,0.03614011695856238,0.03639011695856238,0.00025,0.03639011695856238,0.03639011695856238,0.027840048953493752,-0.0002500000000000002,-0.0002500000000000002,0.00830006800506863,0.5,1.0,1.0,1.0,False
2023-08-31,2023-07-31,VCFC_option_a_vt_L21_C6_g0p5_mkt_vol,-0.018729246956048128,-0.018729246956048128,0.0,-0.018729246956048128,-0.018729246956048128,-0.019688768589620823,0.0,0.0,0.0009595216335726957,0.0,1.0,1.0,1.0,False
2023-09-29,2023-08-31,VCFC_option_a_vt_L21_C6_g0p5_mkt_vol,-0.049166409568289916,-0.049166409568289916,0.0,-0.049166409568289916,-0.049166409568289916,-0.0356707903414096,0.0,0.0,-0.013495619226880314,0.0,1.0,1.0,1.0,False
2023-10-31,2023-09-29,VCFC_option_a_vt_L21_C6_g0p5_mkt_vol,-0.02515080320447248,-0.02515080320447248,0.0,-0.02515080320447248,-0.02515080320447248,-0.010286967291063064,0.0,0.0,-0.014863835913409416,0.0,1.0,1.0,1.0,False
2023-11-30,2023-10-31,VCFC_option_a_vt_L21_C6_g0p5_mkt_vol,0.04914428008658764,0.04939428008658764,0.00025,0.09410649585508923,0.09410649585508923,0.07342340300273398,-0.044962215768501596,-0.044962215768501596,-0.02427912291614634,0.5,1.0,0.5,0.5,True
2023-12-29,2023-11-30,VCFC_option_a_vt_L21_C6_g0p5_mkt_vol,0.0557983041855849,0.0560483041855849,0.00025,0.0560483041855849,0.0560483041855849,0.06118198481063909,-0.0002500000000000002,-0.0002500000000000002,-0.005383680625054191,0.5,1.0,1.0,1.0,False
2024-01-31,2023-12-29,VCFC_option_a_vt_L21_C6_g0p5_mkt_vol,0.010967034945244744,0.010967034945244744,0.0,0.010967034945244744,0.010967034945244744,-0.0038769636320920074,0.0,0.0,0.014843998577336752,0.0,1.0,1.0,1.0,False
2024-02-29,2024-01-31,VCFC_option_a_vt_L21_C6_g0p5_mkt_vol,0.05025259678955492,0.05025259678955492,0.0,0.05025259678955492,0.05025259678955492,0.04551693712860331,0.0,0.0,0.004735659660951609,0.0,1.0,1.0,1.0,False
2024-03-28,2024-02-29,VCFC_option_a_vt_L21_C6_g0p5_mkt_vol,0.01621589228517912,0.01646589228517912,0.00025,0.028829906886884207,0.028829906886884207,0.02547003177787957,-0.012614014601705088,-0.012614014601705088,-0.009254139492700451,0.5,1.0,0.5,0.5,True
2024-04-30,2024-03-28,VCFC_option_a_vt_L21_C6_g0p5_mkt_vol,-0.04262666198994755,-0.04237666198994755,0.00025,-0.04237666198994755,-0.04237666198994755,-0.04288326171141131,-0.0002500000000000002,-0.0002500000000000002,0.00025659972146376,0.5,1.0,1.0,1.0,False
2024-05-31,2024-04-30,VCFC_option_a_vt_L21_C6_g0p5_mkt_vol,0.02855188157825978,0.028801881578259782,0.00025,0.053030701309268305,0.053030701309268305,0.05097339442985062,-0.024478819731008523,-0.024478819731008523,-0.022421512851590837,0.5,1.0,0.5,0.5,True
2024-06-28,2024-05-31,VCFC_option_a_vt_L21_C6_g0p5_mkt_vol,0.03478583738929902,0.03503583738929902,0.00025,0.03503583738929902,0.03503583738929902,-0.0028313385976783453,-0.0002500000000000002,-0.0002500000000000002,0.037617175986977364,0.5,1.0,1.0,1.0,False
2024-07-31,2024-06-28,VCFC_option_a_vt_L21_C6_g0p5_mkt_vol,0.01566935716482927,0.01566935716482927,0.0,0.01566935716482927,0.01566935716482927,0.03597861121143071,0.0,0.0,-0.020309254046601437,0.0,1.0,1.0,1.0,False
2024-08-30,2024-07-31,VCFC_option_a_vt_L21_C6_g0p5_mkt_vol,0.010856101400906037,0.011106101400906038,0.00025,0.017595112654305856,0.017595112654305856,0.0031838537968577317,-0.006739011253399818,-0.006739011253399818,0.007672247604048306,0.5,1.0,0.5,0.5,True
2024-09-30,2024-08-30,VCFC_option_a_vt_L21_C6_g0p5_mkt_vol,0.01156938801945456,0.0116026409370335,3.3252917578940224e-05,0.018916858586239916,0.0212480370246648,0.017865080541602667,-0.0073474705667853565,-0.00967864900521024,-0.006295692522148108,0.06650583515788044,0.8669883296842391,0.5,0.43349416484211956,True
2024-10-31,2024-09-30,VCFC_option_a_vt_L21_C6_g0p5_mkt_vol,-0.0035315354232596007,-0.0034982825056806607,3.3252917578940224e-05,-0.011011209837654088,-0.010944704002496208,-0.013586698323554778,0.007479674414394487,0.007413168579236607,0.010055162900295178,0.06650583515788044,1.0,0.5,0.5,True
2024-11-29,2024-10-31,VCFC_option_a_vt_L21_C6_g0p5_mkt_vol,0.06275882508007052,0.06300882508007052,0.00025,0.06300882508007052,0.06300882508007052,0.06322239699706261,-0.0002500000000000002,-0.0002500000000000002,-0.00046357191699208933,0.5,1.0,1.0,1.0,False
2024-12-31,2024-11-29,VCFC_option_a_vt_L21_C6_g0p5_mkt_vol,-0.023514198759744885,-0.023514198759744885,0.0,-0.023514198759744885,-0.023514198759744885,-0.03873290071229025,0.0,0.0,0.015218701952545363,0.0,1.0,1.0,1.0,False
2025-01-31,2024-12-31,VCFC_option_a_vt_L21_C6_g0p5_mkt_vol,0.01448651271566221,0.01473651271566221,0.00025,0.025973090009227387,0.025973090009227387,0.024865846101993896,-0.011486577293565177,-0.011486577293565177,-0.010379333386331686,0.5,1.0,0.5,0.5,True
2025-02-28,2025-01-31,VCFC_option_a_vt_L21_C6_g0p5_mkt_vol,-0.008281389057881528,-0.008281389057881528,0.0,-0.019800635617923158,-0.019800635617923158,-0.01960003074506583,0.01151924656004163,0.01151924656004163,0.011318641687184302,0.0,1.0,0.5,0.5,True
2025-03-31,2025-02-28,VCFC_option_a_vt_L21_C6_g0p5_mkt_vol,-0.06090372203039303,-0.06065372203039303,0.00025,-0.06065372203039303,-0.06065372203039303,-0.030775251152640976,-0.0002500000000000002,-0.0002500000000000002,-0.030128470877752053,0.5,1.0,1.0,1.0,False
2025-04-30,2025-03-31,VCFC_option_a_vt_L21_C6_g0p5_mkt_vol,-0.005055984186895949,-0.004958082327209028,9.790185968692055e-05,-0.005055984186895949,-0.006993605981343187,-0.0028776599343611586,0.0,0.0019376217944472385,-0.00217832425253479,0.1958037193738411,0.8041962806261589,1.0,0.8041962806261589,False
2025-05-30,2025-04-30,VCFC_option_a_vt_L21_C6_g0p5_mkt_vol,0.026946002711401774,0.027163832928362348,0.00021783021696057257,0.026946002711401774,0.06748401572036392,0.04378428146052401,0.0,-0.04053801300896214,-0.016838278749122235,0.4356604339211452,0.36853584670501377,1.0,0.36853584670501377,False
2025-06-30,2025-05-30,VCFC_option_a_vt_L21_C6_g0p5_mkt_vol,0.0527947698418595,0.05311050191850699,0.00031573207664749314,0.0527947698418595,0.05311050191850699,0.030058402927735973,0.0,-0.00031573207664749303,0.022736366914123524,0.6314641532949863,1.0,1.0,1.0,False
2025-07-31,2025-06-30,VCFC_option_a_vt_L21_C6_g0p5_mkt_vol,0.021731157091000083,0.021731157091000083,0.0,0.021731157091000083,0.021731157091000083,0.01873291674745074,0.0,0.0,0.0029982403435493445,0.0,1.0,1.0,1.0,False
2025-08-29,2025-07-31,VCFC_option_a_vt_L21_C6_g0p5_mkt_vol,0.023492417640570817,0.023492417640570817,0.0,0.023492417640570817,0.023492417640570817,0.028985176483954784,0.0,0.0,-0.005492758843383967,0.0,1.0,1.0,1.0,False
2025-09-30,2025-08-29,VCFC_option_a_vt_L21_C6_g0p5_mkt_vol,0.036637047859041955,0.036637047859041955,0.0,0.036637047859041955,0.036637047859041955,0.01791722220097044,0.0,0.0,0.018719825658071513,0.0,1.0,1.0,1.0,False
2025-10-31,2025-09-30,VCFC_option_a_vt_L21_C6_g0p5_mkt_vol,0.025473166388791057,0.025473166388791057,0.0,0.025473166388791057,0.025473166388791057,0.0037470689029656303,0.0,0.0,0.02172609748582543,0.0,1.0,1.0,1.0,False
2025-11-28,2025-10-31,VCFC_option_a_vt_L21_C6_g0p5_mkt_vol,0.0009999535697725603,0.0009999535697725603,0.0,0.0009999535697725603,0.0009999535697725603,0.0004872196501073176,0.0,0.0,0.0005127339196652427,0.0,1.0,1.0,1.0,False
2025-12-31,2025-11-28,VCFC_option_a_vt_L21_C6_g0p5_mkt_vol,-0.000858926801705129,-0.000858926801705129,0.0,-0.000858926801705129,-0.000858926801705129,0.0003658333844512846,0.0,0.0,-0.0012247601861564137,0.0,1.0,1.0,1.0,False
2026-01-30,2025-12-31,VCFC_option_a_vt_L21_C6_g0p5_mkt_vol,0.018321109435609093,0.018321109435609093,0.0,0.018321109435609093,0.018321109435609093,0.020255470442650792,0.0,0.0,-0.0019343610070416996,0.0,1.0,1.0,1.0,False
2026-02-27,2026-01-30,VCFC_option_a_vt_L21_C6_g0p5_mkt_vol,-0.008276224872126614,-0.008276224872126614,0.0,-0.008276224872126614,-0.008276224872126614,0.00566679631201618,0.0,0.0,-0.013943021184142795,0.0,1.0,1.0,1.0,False
2026-03-31,2026-02-27,VCFC_option_a_vt_L21_C6_g0p5_mkt_vol,-0.04875076864478462,-0.04875076864478462,0.0,-0.04875076864478462,-0.04875076864478462,-0.03287538289017696,0.0,0.0,-0.01587538575460766,0.0,1.0,1.0,1.0,False
2026-04-30,2026-03-31,VCFC_option_a_vt_L21_C6_g0p5_mkt_vol,0.0542837527291472,0.05455436190505847,0.00027060917591126954,0.10617839551805135,0.11550314358796829,0.05927159621781441,-0.05189464278890415,-0.06121939085882109,-0.00498784348866721,0.5412183518225391,0.9175632963549217,0.5,0.45878164817746087,True
2026-05-29,2026-04-30,VCFC_option_a_vt_L21_C6_g0p5_mkt_vol,0.05900266752184359,0.05927327669775486,0.00027060917591126954,0.05923205834593232,0.05927327669775486,0.01904219128586019,-0.00022939082408873074,-0.0002706091759112697,0.0399604762359834,0.5412183518225391,1.0,1.0,1.0,False
2026-06-30,2026-05-29,VCFC_option_a_vt_L21_C6_g0p5_mkt_vol,0.00013886263429633422,0.00013886263429633422,0.0,0.00013886263429633422,0.00013886263429633422,0.0020969301930664286,0.0,0.0,-0.0019580675587700944,0.0,1.0,1.0,1.0,False
2026-07-31,2026-06-30,VCFC_option_a_vt_L21_C6_g0p5_mkt_vol,-0.005133491940997417,-0.004856492135570649,0.0002769998054267676,-0.013137818630448177,-0.01507607042077549,-0.004485022158435058,0.00800432668945076,0.009942578479778072,-0.0006484697825623591,0.5539996108535352,0.8920007782929296,0.5,0.4460003891464648,True
2026-08-31,2026-07-31,VCFC_option_a_vt_L21_C6_g0p5_mkt_vol,0.014528224814006657,0.014555224619433425,2.6999805426767605e-05,0.026288602202881726,0.026342601813735263,0.02814977980592025,-0.01176037738887507,-0.011814376999728607,-0.013621554991913594,0.05399961085353521,1.0,0.5,0.5,True
2026-09-16,2026-08-31,VCFC_option_a_vt_L21_C6_g0p5_mkt_vol,-0.014872921224928498,-0.014622921224928498,0.00025,-0.014622921224928498,-0.014622921224928498,-0.02010020652988051,-0.0002500000000000002,-0.0002500000000000002,0.0052272853049520115,0.5,1.0,1.0,1.0,False
2020-12-31,2020-11-30,VCFC_option_a_vt_L21_C12_g0p25_mkt_vol,0.011120305117417255,0.011120305117417255,0.0,0.044383263762949605,0.044383263762949605,0.05485854966987034,-0.03326295864553235,-0.03326295864553235,-0.043738244552453086,0.0,1.0,0.25,0.25,True
2021-01-29,2020-12-31,VCFC_option_a_vt_L21_C12_g0p25_mkt_vol,-0.0006406588922878445,-0.0002656588922878445,0.000375,-0.0002656588922878445,-0.0002656588922878445,0.006858562511923282,-0.000375,-0.000375,-0.007499221404211127,0.75,1.0,1.0,1.0,False
2021-02-26,2021-01-29,VCFC_option_a_vt_L21_C12_g0p25_mkt_vol,0.006384298820054484,0.006760393882907879,0.00037609506285339524,0.027364503344599018,0.027611732047081672,0.027155166005436843,-0.020980204524544535,-0.02122743322702719,-0.02077086718538236,0.7521901257067904,0.9912394971728384,0.25,0.2478098742932096,True
2021-03-31,2021-02-26,VCFC_option_a_vt_L21_C12_g0p25_mkt_vol,0.009048123743419787,0.009052217317201856,4.093573782069677e-06,0.036520734766138256,0.03812414958029913,0.023809517999560458,-0.027472611022718467,-0.029076025836879342,-0.01476139425614067,0.008187147564139354,0.9584909069162808,0.25,0.2396227267290702,True
2021-04-30,2021-03-31,VCFC_option_a_vt_L21_C12_g0p25_mkt_vol,0.012073431450095271,0.012073649792599898,2.183425046271975e-07,0.048293725800381083,0.050478070149022544,0.03889909104749361,-0.036220294350285814,-0.038404638698927275,-0.02682565959739834,0.000436685009254395,0.9567441668792633,0.25,0.23918604171981583,True
2021-05-28,2021-04-30,VCFC_option_a_vt_L21_C12_g0p25_mkt_vol,0.0040762676564044635,0.004456674635544555,0.0003804069791400921,0.004435046718984187,0.004456674635544555,-0.002103869340104195,-0.00035877906257972356,-0.0003804069791400917,0.006180136996508659,0.7608139582801842,1.0,1.0,1.0,False
2021-06-30,2021-05-28,VCFC_option_a_vt_L21_C12_g0p25_mkt_vol,0.006664535687224435,0.007039535687224436,0.000375,0.028814765955021217,0.028814765955021217,0.006261945581678417,-0.02215023026779678,-0.02215023026779678,0.0004025901055460185,0.75,1.0,0.25,0.25,True
2021-07-30,2021-06-30,VCFC_option_a_vt_L21_C12_g0p25_mkt_vol,0.019988120907655515,0.020363120907655515,0.000375,0.020363120907655515,0.020363120907655515,0.008515954408507819,-0.00037500000000000033,-0.00037500000000000033,0.011472166499147696,0.75,1.0,1.0,1.0,False
2021-08-31,2021-07-30,VCFC_option_a_vt_L21_C12_g0p25_mkt_vol,0.030971460327742274,0.030971460327742274,0.0,0.030971460327742274,0.030971460327742274,0.026327827017288648,0.0,0.0,0.004643633310453626,0.0,1.0,1.0,1.0,False
2021-09-30,2021-08-31,VCFC_option_a_vt_L21_C12_g0p25_mkt_vol,-0.046385335726389115,-0.046385335726389115,0.0,-0.046385335726389115,-0.046385335726389115,-0.03178743105741398,0.0,0.0,-0.014597904668975134,0.0,1.0,1.0,1.0,False
2021-10-29,2021-09-30,VCFC_option_a_vt_L21_C12_g0p25_mkt_vol,0.01670286116194304,0.017077861161943042,0.000375,0.06863896747251708,0.06863896747251708,0.05335158751244383,-0.051936106310574034,-0.051936106310574034,-0.03664872635050079,0.75,1.0,0.25,0.25,True
2021-11-30,2021-10-29,VCFC_option_a_vt_L21_C12_g0p25_mkt_vol,-0.003991834602133967,-0.003616834602133967,0.000375,-0.003616834602133967,-0.003616834602133967,-0.015932730931884572,-0.00037500000000000033,-0.00037500000000000033,0.011940896329750605,0.75,1.0,1.0,1.0,False
2021-12-31,2021-11-30,VCFC_option_a_vt_L21_C12_g0p25_mkt_vol,0.03864778567716913,0.03864778567716913,0.0,0.03864778567716913,0.03864778567716913,0.011867957451470216,0.0,0.0,0.026779828225698916,0.0,1.0,1.0,1.0,False
2022-01-31,2021-12-31,VCFC_option_a_vt_L21_C12_g0p25_mkt_vol,-0.04821722393288779,-0.048109551553274885,0.00010767237961290582,-0.04821722393288779,-0.0613129805974495,-0.05600866827597609,0.0,0.013095756664561711,0.007791444343088295,0.21534475922581162,0.7846552407741884,1.0,0.7846552407741884,False
2022-02-28,2022-01-31,VCFC_option_a_vt_L21_C12_g0p25_mkt_vol,-0.020605661931393543,-0.020576816396653697,2.8845534739846355e-05,-0.020605661931393543,-0.028222946678299776,-0.0032662319691959137,0.0,0.007617284746906233,-0.01733942996219763,0.057691069479692714,0.7269641712944956,1.0,0.7269641712944956,False
2022-03-31,2022-02-28,VCFC_option_a_vt_L21_C12_g0p25_mkt_vol,0.021627009997916218,0.021689922272033528,6.291227411730882e-05,0.021627009997916218,0.035776417208131274,0.011031310969034213,0.0,-0.014149407210215056,0.010595699028882005,0.12582454823461764,0.601139623059878,1.0,0.601139623059878,False
2022-04-29,2022-03-31,VCFC_option_a_vt_L21_C12_g0p25_mkt_vol,-0.062751140020754,-0.0627259700948155,2.5169925938508697e-05,-0.062751140020754,-0.09622387963195574,-0.06674416805259342,0.0,0.03347273961120173,0.003993028031839416,0.050339851877017394,0.6514794749368954,1.0,0.6514794749368954,False
2022-05-31,2022-04-29,VCFC_option_a_vt_L21_C12_g0p25_mkt_vol,0.00012366513949727513,0.00036879679619935434,0.0002451316567020792,0.000487324789843277,0.0005800939975287407,-0.00955119192544047,-0.0003636596503460019,-0.00045642885803146553,0.009674857064937745,0.4902633134041584,0.644864646130948,0.25,0.161216161532737,True
2022-06-30,2022-05-31,VCFC_option_a_vt_L21_C12_g0p25_mkt_vol,-0.010817461741060873,-0.01080475533005642,1.270641100445204e-05,-0.04560045090141038,-0.08450544797665417,-0.07922515209974176,0.034782989160349505,0.0736879862355933,0.06840769035868088,0.02541282200890408,0.5432133580953316,0.25,0.1358033395238329,True
2022-07-29,2022-06-30,VCFC_option_a_vt_L21_C12_g0p25_mkt_vol,0.015300383080899788,0.015307746259164468,7.363178264681387e-06,0.06011983700877621,0.09965779047727749,0.08310879993855326,-0.044819453927876424,-0.0843574073963777,-0.06780841685765347,0.014726356529362775,0.6021187842127829,0.25,0.15052969605319572,True
2022-08-31,2022-07-29,VCFC_option_a_vt_L21_C12_g0p25_mkt_vol,-0.008599823726688017,-0.008559197249331688,4.062647735632868e-05,-0.04021052816698676,-0.043347912163053726,-0.034721724319496744,0.031610704440298745,0.03474808843636571,0.02612190059280873,0.08125295471265737,0.9271306030634122,0.25,0.23178265076585305,True
2022-09-30,2022-08-31,VCFC_option_a_vt_L21_C12_g0p25_mkt_vol,-0.019341950868265265,-0.019335859428634056,6.091439631208242e-06,-0.08357142746660297,-0.0953991397436184,-0.07489454271196853,0.0642294765983377,0.07605718887535313,0.05555259184370327,0.012182879262416485,0.8783990860137462,0.25,0.21959977150343654,True
2022-10-31,2022-09-30,VCFC_option_a_vt_L21_C12_g0p25_mkt_vol,0.016258487143620423,0.01627109301044445,1.2605866824026702e-05,0.06027742570833267,0.07713329106806736,0.054918824806159824,-0.04401893856471225,-0.06087480392444694,-0.0386603376625394,0.025211733648053403,0.7775521514215326,0.25,0.19438803785538314,True
2022-11-30,2022-10-31,VCFC_option_a_vt_L21_C12_g0p25_mkt_vol,0.011864802988414322,0.01187572957146877,1.0926583054448225e-05,0.038003370033015425,0.05371437666554614,0.033917855641739554,-0.026138567044601102,-0.04184957367713182,-0.02205305265332523,0.021853166108896448,0.6901394869859467,0.25,0.17253487174648668,True
2022-12-30,2022-11-30,VCFC_option_a_vt_L21_C12_g0p25_mkt_vol,-0.007893734262164078,-0.007891452438244812,2.281823919266269e-06,-0.04245167475121879,-0.0649399250497098,-0.04203555868820332,0.03455794048905471,0.05704619078754572,0.03414182442603925,0.004563647838532537,0.6718848956318167,0.25,0.1679712239079542,True
2023-01-31,2022-12-30,VCFC_option_a_vt_L21_C12_g0p25_mkt_vol,0.02081248624978609,0.02085350063783211,4.101438804602292e-05,0.07472278579366805,0.07488684334585213,0.08146583582694766,-0.05391029954388196,-0.05407435709606605,-0.06065334957716158,0.08202877609204584,1.0,0.25,0.25,True
2023-02-28,2023-01-31,VCFC_option_a_vt_L21_C12_g0p25_mkt_vol,-0.002257798298454644,-0.002257798298454644,0.0,-0.019404335902135483,-0.019404335902135483,-0.022293759248678293,0.017146537603680838,0.017146537603680838,0.020035960950223648,0.0,1.0,0.25,0.25,True
