date,eval_date,trial_id,core,apply_to,f,g,f_tilde,gate_binding,left_tail_score,lt_median,skew,skew_estimator,left_tail_rule,sigma_hat,sigma_star,lookback,skew_lookback_months,g_min,f_min,f_max,cash_ticker,cash_price_source,thin_history_tickers,n_panel_names_eligible,n_null_names,qqqm_first_valid,turnover,cost_return,w_VOO,w_QQQM,w_IJR,w_BIL
2023-11-30,2023-12-29,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,0.5,0.5,True,0.09581150968778707,0.09308808674604602,1.8654918051069498,realized_amaya,cvar_5,0.13725624232831313,0.1860431016993839,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.35,0.1,0.05,0.5
2023-12-29,2024-01-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.09581150968778707,0.09581150968778707,0.5605285835574597,realized_amaya,cvar_5,0.13151473659834967,0.1845010804541926,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.5,0.00025,0.7,0.2,0.1,0.0
2024-01-31,2024-02-29,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.08995229386013628,0.09581150968778707,0.08259530019302186,realized_amaya,cvar_5,0.11934582470309177,0.1829160018608861,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2024-02-29,2024-03-28,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.08995229386013628,0.09581150968778707,0.8070442636363666,realized_amaya,cvar_5,0.11819378647244481,0.18213009031057614,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2024-03-28,2024-04-30,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.0801695323966641,0.09308808674604602,0.6134879786530743,realized_amaya,cvar_5,0.11849139258832406,0.18072417968126522,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2024-04-30,2024-05-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.0801695323966641,0.09036466380430495,-0.5625801955965618,realized_amaya,cvar_5,0.1335379334709934,0.17967955356451548,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2024-05-31,2024-06-28,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.0801695323966641,0.09036466380430495,1.1420631159800394,realized_amaya,cvar_5,0.11819944676616793,0.17835646761336132,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2024-06-28,2024-07-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.057053167308999855,0.09036466380430495,1.8908993460865544,realized_amaya,cvar_5,0.11209148766548503,0.1768705043181808,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2024-07-31,2024-08-30,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.057053167308999855,0.09015847883222061,-0.5359926973592983,realized_amaya,cvar_5,0.11396413208626908,0.1761175388569944,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2024-08-30,2024-09-30,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.057053167308999855,0.08995229386013628,-0.1918139191841553,realized_amaya,cvar_5,0.15673583427571686,0.17695385025093308,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2024-09-30,2024-10-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.04577153577911873,0.08995229386013628,-0.4806093913485223,realized_amaya,cvar_5,0.17294997032087306,0.1764565397478691,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2024-10-31,2024-11-29,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.04577153577911873,0.08995229386013628,-1.0003672433198756,realized_amaya,cvar_5,0.15377382847238613,0.17502365139610773,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2024-11-29,2024-12-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.04577153577911873,0.0850609131284002,1.7288453084905884,realized_amaya,cvar_5,0.13440962617057958,0.17466613328319172,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2024-12-31,2025-01-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.04577153577911873,0.0801695323966641,-1.781514735428431,realized_amaya,cvar_5,0.13556339284252872,0.17423307942256494,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2025-01-31,2025-02-28,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.04577153577911873,0.0801695323966641,0.1814212457026146,realized_amaya,cvar_5,0.1494152644968183,0.17370349050160877,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2025-02-28,2025-03-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.04577153577911873,0.0801695323966641,-0.6716441119022892,realized_amaya,cvar_5,0.14343647601555665,0.17308136009212371,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2025-03-31,2025-04-30,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.054910065799341476,0.0801695323966641,-0.631233069119623,realized_amaya,cvar_5,0.1710309699783934,0.17415908910811975,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2025-04-30,2025-05-30,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,0.5764514746014426,1.0,0.5764514746014426,False,0.054910065799341476,0.0801695323966641,0.9121409784465749,realized_amaya,cvar_5,0.3208018716539114,0.18492671196979996,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.42354852539855736,0.0002117742626992787,0.40351603222100985,0.11529029492028853,0.057645147460144264,0.42354852539855736
2025-05-30,2025-06-30,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,0.5619480266338223,1.0,0.5619480266338223,False,0.054910065799341476,0.0707412564970568,1.691663625918958,realized_amaya,cvar_5,0.32888662298471927,0.18481718877252487,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.014503447967620375,7.251723983810188e-06,0.3933636186436756,0.11238960532676445,0.056194802663382226,0.43805197336617774
2025-06-30,2025-07-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,0.5949586544001795,1.0,0.5949586544001795,False,0.05151519201017029,0.0613129805974495,0.5767804771567538,realized_amaya,cvar_5,0.3088989372761583,0.1837820960674686,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.033010627766357215,1.6505313883178606e-05,0.41647105808012563,0.1189917308800359,0.05949586544001795,0.4050413455998205
2025-07-31,2025-08-29,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.05151519201017029,0.0613129805974495,0.5160257519342172,realized_amaya,cvar_5,0.1253408414466411,0.182336592819198,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.4050413455998205,0.00020252067279991027,0.7,0.2,0.1,0.0
2025-08-29,2025-09-30,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.05151519201017029,0.0613129805974495,0.6390657741474279,realized_amaya,cvar_5,0.10412884335378121,0.1815190314351461,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2025-09-30,2025-10-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.05151519201017029,0.0613129805974495,0.7468326628693945,realized_amaya,cvar_5,0.09514880556659254,0.18027106270037735,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2025-10-31,2025-11-28,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.05151519201017029,0.0613129805974495,-0.9409473399522984,realized_amaya,cvar_5,0.11284970036657628,0.17968196320963778,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2025-11-28,2025-12-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.05151519201017029,0.05918307395322468,-0.19379514532435954,realized_amaya,cvar_5,0.13372679369112153,0.17945798268176077,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2025-12-31,2026-01-30,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.05151519201017029,0.057053167308999855,-0.5103600443759612,realized_amaya,cvar_5,0.1375238766533438,0.1783080908084673,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2026-01-30,2026-02-27,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.04208396039506895,0.057053167308999855,-0.6867425661339427,realized_amaya,cvar_5,0.12413071893202336,0.1774520201208757,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2026-02-27,2026-03-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.04208396039506895,0.057053167308999855,0.11722072027699465,realized_amaya,cvar_5,0.11344072689691284,0.1769901618047205,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2026-03-31,2026-04-30,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.05470224533758883,0.057053167308999855,0.10792986239804564,realized_amaya,cvar_5,0.14913535699778965,0.17677349997473582,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2026-04-30,2026-05-29,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.05470224533758883,0.057053167308999855,1.7306804958863469,realized_amaya,cvar_5,0.15989655103752082,0.17665799103298735,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2026-05-29,2026-06-30,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.05470224533758883,0.055981616554170666,0.7940756408098008,realized_amaya,cvar_5,0.15207143562063874,0.17597228076904195,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2026-06-30,2026-07-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.05470224533758883,0.054910065799341476,-0.3755681293461063,realized_amaya,cvar_5,0.15869144045934094,0.17619156743125589,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2026-07-31,2026-08-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.05470224533758883,0.054910065799341476,0.05411544588479905,realized_amaya,cvar_5,0.15231571574043667,0.17565810199241308,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2026-08-31,2026-09-16,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.05470224533758883,0.054910065799341476,1.5025960985019078,realized_amaya,cvar_5,0.15305663613371565,0.17495279845462508,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2021-01-29,2021-02-26,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,1.0,0.5,0.5,True,0.6292777795336822,0.0,-0.6292777795336822,realized_amaya,adverse_rs,0.14688778385379772,0.15681956501389882,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,165,2020-10-13,0.0,0.0,0.35,0.1,0.05,0.5
2021-02-26,2021-03-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,1.0,0.5,0.5,True,0.4414810862480415,0.3146388897668411,-0.4414810862480415,realized_amaya,adverse_rs,0.1349849087187165,0.15974262261452657,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,168,2020-10-13,0.0,0.0,0.35,0.1,0.05,0.5
2021-03-31,2021-04-30,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,0.9883955147201895,1.0,0.9883955147201895,False,0.0,0.4414810862480415,0.6112541878618175,realized_amaya,adverse_rs,0.1665653426247524,0.16463243755813686,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,171,2020-10-13,0.4883955147201895,0.00024419775736009476,0.6918768603041326,0.1976791029440379,0.09883955147201895,0.011604485279810506
2021-04-30,2021-05-28,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.22074054312402075,0.8891284758746884,realized_amaya,adverse_rs,0.15418576519054888,0.1572673155173817,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,173,2020-10-13,0.011604485279810492,5.802242639905246e-06,0.7,0.2,0.1,0.0
2021-05-28,2021-06-30,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,1.0,0.5,0.5,True,0.3572811956440592,0.0,-0.3572811956440592,realized_amaya,adverse_rs,0.14725372207323956,0.15686903609410532,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,177,2020-10-13,0.5,0.00025,0.35,0.1,0.05,0.5
2021-06-30,2021-07-30,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.1786405978220296,0.3653180709543913,realized_amaya,adverse_rs,0.11877912539421058,0.1497772850799746,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,180,2020-10-13,0.5,0.00025,0.7,0.2,0.1,0.0
2021-07-30,2021-08-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,0.36971411823645894,realized_amaya,adverse_rs,0.1188347471759527,0.14615172090236206,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,184,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2021-08-31,2021-09-30,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,0.5663643704191799,realized_amaya,adverse_rs,0.0977768358619086,0.1415043667253468,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,187,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2021-09-30,2021-10-29,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,1.0,0.5,0.5,True,1.1935022365350227,0.0,-1.1935022365350227,realized_amaya,adverse_rs,0.11374163992408176,0.1405124631672338,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,190,2020-10-13,0.5,0.00025,0.35,0.1,0.05,0.5
2021-10-29,2021-11-30,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,0.8762411389374886,realized_amaya,adverse_rs,0.11497101707613572,0.13901142160171953,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,192,2020-10-13,0.5,0.00025,0.7,0.2,0.1,0.0
2021-11-30,2021-12-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,1.0,0.5,0.5,True,1.366898761381862,0.0,-1.366898761381862,realized_amaya,adverse_rs,0.12725329591857482,0.13720496738717505,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,198,2020-10-13,0.5,0.00025,0.35,0.1,0.05,0.5
2021-12-31,2022-01-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,0.975675539863015,1.0,0.975675539863015,False,0.0,0.0,0.7061188590801553,realized_amaya,adverse_rs,0.1453223318460632,0.14178744457805992,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,199,2020-10-13,0.47567553986301503,0.0002378377699315075,0.6829728779041104,0.19513510797260303,0.09756755398630151,0.02432446013698497
2022-01-31,2022-02-28,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,0.8268150702250646,0.5,0.4134075351125323,True,0.2359700727182373,0.0,-0.2359700727182373,realized_amaya,adverse_rs,0.17648006075172704,0.14591637382376285,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,201,2020-10-13,0.5622680047504827,0.00028113400237524133,0.2893852745787726,0.08268150702250647,0.041340753511253235,0.5865924648874676
2022-02-28,2022-03-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,0.7305403579269963,0.5,0.36527017896349817,True,0.41025933871954645,0.0,-0.41025933871954645,realized_amaya,adverse_rs,0.20966317306027174,0.15316740949156069,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,203,2020-10-13,0.04813735614903415,2.4068678074517075e-05,0.2556891252744487,0.07305403579269963,0.036527017896349816,0.6347298210365018
2022-03-31,2022-04-29,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,0.6983104078643289,1.0,0.6983104078643289,False,0.0,0.0,0.31452361754912866,realized_amaya,adverse_rs,0.2288204269427964,0.159787685666114,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,205,2020-10-13,0.3330402289008306,0.00016652011445041532,0.4888172855050302,0.13966208157286578,0.06983104078643289,0.30168959213567115
2022-04-29,2022-05-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,0.6566488343786555,0.5,0.32832441718932776,True,0.9579432521648152,0.0,-0.9579432521648152,realized_amaya,adverse_rs,0.2509686256635774,0.16479825550760124,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,206,2020-10-13,0.36998599067500104,0.0001849929953375005,0.2298270920325294,0.06566488343786556,0.03283244171893278,0.6716755828106722
2022-05-31,2022-06-30,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,0.6373820301920776,0.5,0.3186910150960388,True,0.42552864362854675,0.0,-0.42552864362854675,realized_amaya,adverse_rs,0.2803333337589776,0.17867942940181045,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,207,2020-10-13,0.009633402093288973,4.816701046644487e-06,0.22308371056722714,0.06373820301920777,0.031869101509603884,0.6813089849039612
2022-06-30,2022-07-29,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,0.6291072572791074,0.5,0.3145536286395537,True,0.709805502182492,0.11798503635911865,-0.709805502182492,realized_amaya,adverse_rs,0.2977448042630135,0.1873134171790091,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,207,2020-10-13,0.004137386456485089,2.0686932282425447e-06,0.2201875400476876,0.06291072572791075,0.03145536286395537,0.6854463713604463
2022-07-29,2022-08-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,0.6358428984005169,1.0,0.6358428984005169,False,0.0,0.2359700727182373,1.2551806162847297,realized_amaya,adverse_rs,0.2959711242414029,0.18819113748051314,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,207,2020-10-13,0.32128926976096317,0.00016064463488048156,0.4450900288803618,0.1271685796801034,0.0635842898400517,0.3641571015994831
2022-08-31,2022-09-30,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,0.7589396835199571,0.5,0.37946984175997855,True,0.7470270367509021,0.11798503635911865,-0.7470270367509021,realized_amaya,adverse_rs,0.24932349604201218,0.189221495180214,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,207,2020-10-13,0.25637305664053833,0.00012818652832026917,0.26562888923198497,0.07589396835199572,0.03794698417599786,0.6205301582400214
2022-09-30,2022-10-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,0.8522820456110514,0.5,0.4261410228055257,True,1.2075992302058944,0.2359700727182373,-1.2075992302058944,realized_amaya,adverse_rs,0.2254868848467415,0.19217842347564443,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,207,2020-10-13,0.046671181045547135,2.3335590522773566e-05,0.298298715963868,0.08522820456110514,0.04261410228055257,0.5738589771944743
2022-10-31,2022-11-30,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,0.7786486602970685,1.0,0.7786486602970685,False,0.0,0.29662563418114823,0.635417035156739,realized_amaya,adverse_rs,0.25297436164139997,0.1969781477815822,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,214,2020-10-13,0.3525076374915428,0.0001762538187457714,0.5450540622079479,0.1557297320594137,0.07786486602970685,0.22135133970293153
2022-11-30,2022-12-30,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,0.7166947414251084,1.0,0.7166947414251084,False,0.0,0.2359700727182373,1.569493343847315,realized_amaya,adverse_rs,0.2796824765014878,0.20044696017736774,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,214,2020-10-13,0.06195391887196012,3.097695943598006e-05,0.5016863189975759,0.14333894828502167,0.07166947414251083,0.28330525857489164
2022-12-30,2023-01-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,0.7686149891103645,0.5,0.38430749455518226,True,0.631253593492083,0.11798503635911865,-0.631253593492083,realized_amaya,adverse_rs,0.261876814350075,0.20128244480993984,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,215,2020-10-13,0.3323872468699261,0.00016619362343496305,0.26901524618862754,0.07686149891103645,0.03843074945551823,0.6156925054448177
2023-01-31,2023-02-28,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,0.8799357797433244,1.0,0.8799357797433244,False,0.0,0.2359700727182373,0.8441760253861695,realized_amaya,adverse_rs,0.22759415238971992,0.2002682379480692,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,220,2020-10-13,0.49562828518814206,0.000247814142594071,0.615955045820327,0.17598715594866488,0.08799357797433244,0.12006422025667562
2023-02-28,2023-03-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,1.0,0.5,0.5,True,0.17395538306629488,0.11798503635911865,-0.17395538306629488,realized_amaya,adverse_rs,0.1925077925454677,0.19967664982344924,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,220,2020-10-13,0.3799357797433244,0.00018996788987166218,0.35,0.1,0.05,0.5
2023-03-31,2023-04-28,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.17395538306629488,0.22662918907368487,realized_amaya,adverse_rs,0.176872126699219,0.19883410690141384,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.5,0.00025,0.7,0.2,0.1,0.0
2023-04-28,2023-05-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.08697769153314744,0.6838417034717907,realized_amaya,adverse_rs,0.16723777937964143,0.19718924107995775,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2023-05-31,2023-06-30,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,0.8942820315639752,realized_amaya,adverse_rs,0.15242289043929194,0.19542987786135502,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2023-06-30,2023-07-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,1.1563663525338295,realized_amaya,adverse_rs,0.1282381374291954,0.19345203612306855,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2023-07-31,2023-08-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,0.5626273804165761,realized_amaya,adverse_rs,0.11599286456435613,0.19142548405932544,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2023-08-31,2023-09-29,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_adversers,option_a,option_a_vt,1.0,0.5,0.5,True,0.21866419869737325,0.0,-0.21866419869737325,realized_amaya,adverse_rs,0.11542481040208327,0.18976976928284697,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.5,0.00025,0.35,0.1,0.05,0.5
